archive_name,datetime,product,product_code,data_units
SNODAS_20070503.tar,2007-05-03,"Modeled snowpack sublimation rate, 24-hour total",253047019 ,Meters / 100000.000000
SNODAS_20070503.tar,2007-05-03,"Modeled snow water equivalent, total of snow layers",253037833 ,Meters / 1000.000000
SNODAS_20070503.tar,2007-05-03,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",253045341 ,Kelvins
SNODAS_20070503.tar,2007-05-03,"Non-snow accumulation, 24-hour total",253045082 ,Kilograms per square meter / 10.000000
SNODAS_20070503.tar,2007-05-03,"Modeled melt rate, bottom of snow layers, 24-hour total",253046891 ,Meters / 100000.000000
SNODAS_20070503.tar,2007-05-03,"Snow accumulation, 24-hour total",253044992 ,Kilograms per square meter / 10.000000
SNODAS_20061106.tar,2006-11-06,"Non-snow accumulation, 24-hour total",231078474 ,Kilograms per square meter / 10.000000
SNODAS_20061106.tar,2006-11-06,"Modeled snow layer thickness, total of snow layers",231072962 ,Meters / 1000.000000
SNODAS_20061106.tar,2006-11-06,"Modeled snowpack sublimation rate, 24-hour total",231078464 ,Meters / 100000.000000
SNODAS_20061106.tar,2006-11-06,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",231078476 ,Kelvins
SNODAS_20061106.tar,2006-11-06,"Snow accumulation, 24-hour total",231078469 ,Kilograms per square meter / 10.000000
SNODAS_20061106.tar,2006-11-06,"Modeled blowing snow sublimation rate, 24-hour total",231078466 ,Meters / 100000.000000
SNODAS_20061106.tar,2006-11-06,"Modeled snow water equivalent, total of snow layers",231072927 ,Meters / 1000.000000
SNODAS_20061106.tar,2006-11-06,"Modeled melt rate, bottom of snow layers, 24-hour total",231078223 ,Meters / 100000.000000
SNODAS_20070307.tar,2007-03-07,"Modeled snowpack sublimation rate, 24-hour total",246087580 ,Meters / 100000.000000
SNODAS_20070307.tar,2007-03-07,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",246087776 ,Kelvins
SNODAS_20070307.tar,2007-03-07,"Modeled blowing snow sublimation rate, 24-hour total",246087582 ,Meters / 100000.000000
SNODAS_20070307.tar,2007-03-07,"Modeled snow layer thickness, total of snow layers",246081712 ,Meters / 1000.000000
SNODAS_20070307.tar,2007-03-07,"Modeled melt rate, bottom of snow layers, 24-hour total",246087477 ,Meters / 100000.000000
SNODAS_20070307.tar,2007-03-07,"Modeled snow water equivalent, total of snow layers",246081618 ,Meters / 1000.000000
SNODAS_20070307.tar,2007-03-07,"Snow accumulation, 24-hour total",246087586 ,Kilograms per square meter / 10.000000
SNODAS_20070307.tar,2007-03-07,"Non-snow accumulation, 24-hour total",246087593 ,Kilograms per square meter / 10.000000
SNODAS_20070301.tar,2007-03-01,"Modeled blowing snow sublimation rate, 24-hour total",245366634 ,Meters / 100000.000000
SNODAS_20070301.tar,2007-03-01,"Snow accumulation, 24-hour total",245364398 ,Kilograms per square meter / 10.000000
SNODAS_20070301.tar,2007-03-01,"Modeled snow layer thickness, total of snow layers",245358174 ,Meters / 1000.000000
SNODAS_20070301.tar,2007-03-01,"Modeled melt rate, bottom of snow layers, 24-hour total",245366436 ,Meters / 100000.000000
SNODAS_20070301.tar,2007-03-01,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",245366829 ,Kelvins
SNODAS_20070301.tar,2007-03-01,"Modeled snowpack sublimation rate, 24-hour total",245366633 ,Meters / 100000.000000
SNODAS_20070301.tar,2007-03-01,"Modeled snow water equivalent, total of snow layers",245358108 ,Meters / 1000.000000
SNODAS_20070301.tar,2007-03-01,"Non-snow accumulation, 24-hour total",245364381 ,Kilograms per square meter / 10.000000
SNODAS_20070714.tar,2007-07-14,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",261524302 ,Kelvins
SNODAS_20070714.tar,2007-07-14,"Modeled snowpack sublimation rate, 24-hour total",261524811 ,Meters / 100000.000000
SNODAS_20070714.tar,2007-07-14,"Modeled blowing snow sublimation rate, 24-hour total",261523870 ,Meters / 100000.000000
SNODAS_20070714.tar,2007-07-14,"Modeled melt rate, bottom of snow layers, 24-hour total",261524810 ,Meters / 100000.000000
SNODAS_20070714.tar,2007-07-14,"Non-snow accumulation, 24-hour total",261524111 ,Kilograms per square meter / 10.000000
SNODAS_20070714.tar,2007-07-14,"Snow accumulation, 24-hour total",261524066 ,Kilograms per square meter / 10.000000
SNODAS_20070714.tar,2007-07-14,"Modeled snow water equivalent, total of snow layers",261517790 ,Meters / 1000.000000
SNODAS_20070714.tar,2007-07-14,"Modeled snow layer thickness, total of snow layers",261517858 ,Meters / 1000.000000
SNODAS_20061208.tar,2006-12-08,"Modeled snow layer thickness, total of snow layers",235208913 ,Meters / 1000.000000
SNODAS_20061208.tar,2006-12-08,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",235215325 ,Kelvins
SNODAS_20061208.tar,2006-12-08,"Non-snow accumulation, 24-hour total",235215324 ,Kilograms per square meter / 10.000000
SNODAS_20061208.tar,2006-12-08,"Modeled snowpack sublimation rate, 24-hour total",235215251 ,Meters / 100000.000000
SNODAS_20061208.tar,2006-12-08,"Modeled blowing snow sublimation rate, 24-hour total",235215315 ,Meters / 100000.000000
SNODAS_20061208.tar,2006-12-08,"Modeled snow water equivalent, total of snow layers",235208743 ,Meters / 1000.000000
SNODAS_20061208.tar,2006-12-08,"Snow accumulation, 24-hour total",235215316 ,Kilograms per square meter / 10.000000
SNODAS_20061208.tar,2006-12-08,"Modeled melt rate, bottom of snow layers, 24-hour total",235215064 ,Meters / 100000.000000
SNODAS_20070525.tar,2007-05-25,"Modeled snowpack sublimation rate, 24-hour total",255570571 ,Meters / 100000.000000
SNODAS_20070525.tar,2007-05-25,"Modeled snow water equivalent, total of snow layers",255561321 ,Meters / 1000.000000
SNODAS_20070525.tar,2007-05-25,"Snow accumulation, 24-hour total",255568701 ,Kilograms per square meter / 10.000000
SNODAS_20070525.tar,2007-05-25,"Non-snow accumulation, 24-hour total",255568738 ,Kilograms per square meter / 10.000000
SNODAS_20070525.tar,2007-05-25,"Modeled blowing snow sublimation rate, 24-hour total",255568631 ,Meters / 100000.000000
SNODAS_20070525.tar,2007-05-25,"Modeled snow layer thickness, total of snow layers",255561406 ,Meters / 1000.000000
SNODAS_20070525.tar,2007-05-25,"Modeled melt rate, bottom of snow layers, 24-hour total",255570345 ,Meters / 100000.000000
SNODAS_20070525.tar,2007-05-25,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",255568971 ,Kelvins
SNODAS_20070408.tar,2007-04-08,"Modeled snow layer thickness, total of snow layers",250000800 ,Meters / 1000.000000
SNODAS_20070408.tar,2007-04-08,"Modeled melt rate, bottom of snow layers, 24-hour total",250009752 ,Meters / 100000.000000
SNODAS_20070408.tar,2007-04-08,"Non-snow accumulation, 24-hour total",250007873 ,Kilograms per square meter / 10.000000
SNODAS_20070408.tar,2007-04-08,"Modeled snow water equivalent, total of snow layers",250000733 ,Meters / 1000.000000
SNODAS_20070408.tar,2007-04-08,"Modeled snowpack sublimation rate, 24-hour total",250009967 ,Meters / 100000.000000
SNODAS_20070408.tar,2007-04-08,"Snow accumulation, 24-hour total",250007717 ,Kilograms per square meter / 10.000000
SNODAS_20070408.tar,2007-04-08,"Modeled blowing snow sublimation rate, 24-hour total",250009970 ,Meters / 100000.000000
SNODAS_20070408.tar,2007-04-08,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",250009979 ,Kelvins
SNODAS_20070710.tar,2007-07-10,"Modeled melt rate, bottom of snow layers, 24-hour total",261052156 ,Meters / 100000.000000
SNODAS_20070710.tar,2007-07-10,"Modeled snow layer thickness, total of snow layers",261045905 ,Meters / 1000.000000
SNODAS_20070710.tar,2007-07-10,"Modeled blowing snow sublimation rate, 24-hour total",261052623 ,Meters / 100000.000000
SNODAS_20070710.tar,2007-07-10,"Modeled snowpack sublimation rate, 24-hour total",261052369 ,Meters / 100000.000000
SNODAS_20070710.tar,2007-07-10,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",261052853 ,Kelvins
SNODAS_20070710.tar,2007-07-10,"Snow accumulation, 24-hour total",261052822 ,Kilograms per square meter / 10.000000
SNODAS_20070710.tar,2007-07-10,"Modeled snow water equivalent, total of snow layers",261045906 ,Meters / 1000.000000
SNODAS_20070710.tar,2007-07-10,"Non-snow accumulation, 24-hour total",261052837 ,Kilograms per square meter / 10.000000
SNODAS_20070716.tar,2007-07-16,"Modeled melt rate, bottom of snow layers, 24-hour total",261764869 ,Meters / 100000.000000
SNODAS_20070716.tar,2007-07-16,"Modeled snow layer thickness, total of snow layers",261756296 ,Meters / 1000.000000
SNODAS_20070716.tar,2007-07-16,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",261763052 ,Kelvins
SNODAS_20070716.tar,2007-07-16,"Non-snow accumulation, 24-hour total",261763004 ,Kilograms per square meter / 10.000000
SNODAS_20070716.tar,2007-07-16,"Snow accumulation, 24-hour total",261762887 ,Kilograms per square meter / 10.000000
SNODAS_20070716.tar,2007-07-16,"Modeled blowing snow sublimation rate, 24-hour total",261765191 ,Meters / 100000.000000
SNODAS_20070716.tar,2007-07-16,"Modeled snow water equivalent, total of snow layers",261756244 ,Meters / 1000.000000
SNODAS_20070716.tar,2007-07-16,"Modeled snowpack sublimation rate, 24-hour total",261765043 ,Meters / 100000.000000
SNODAS_20070620.tar,2007-06-20,"Modeled snowpack sublimation rate, 24-hour total",258669566 ,Meters / 100000.000000
SNODAS_20070620.tar,2007-06-20,"Modeled snow water equivalent, total of snow layers",258660297 ,Meters / 1000.000000
SNODAS_20070620.tar,2007-06-20,"Modeled melt rate, bottom of snow layers, 24-hour total",258669475 ,Meters / 100000.000000
SNODAS_20070620.tar,2007-06-20,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",258667770 ,Kelvins
SNODAS_20070620.tar,2007-06-20,"Modeled snow layer thickness, total of snow layers",258660381 ,Meters / 1000.000000
SNODAS_20070620.tar,2007-06-20,"Modeled blowing snow sublimation rate, 24-hour total",258667687 ,Meters / 100000.000000
SNODAS_20070620.tar,2007-06-20,"Non-snow accumulation, 24-hour total",258667704 ,Kilograms per square meter / 10.000000
SNODAS_20070620.tar,2007-06-20,"Snow accumulation, 24-hour total",258667688 ,Kilograms per square meter / 10.000000
SNODAS_20061105.tar,2006-11-05,"Modeled snowpack sublimation rate, 24-hour total",230959495 ,Meters / 100000.000000
SNODAS_20061105.tar,2006-11-05,"Snow accumulation, 24-hour total",230959529 ,Kilograms per square meter / 10.000000
SNODAS_20061105.tar,2006-11-05,"Non-snow accumulation, 24-hour total",230959534 ,Kilograms per square meter / 10.000000
SNODAS_20061105.tar,2006-11-05,"Modeled snow water equivalent, total of snow layers",230954063 ,Meters / 1000.000000
SNODAS_20061105.tar,2006-11-05,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",230959536 ,Kelvins
SNODAS_20061105.tar,2006-11-05,"Modeled blowing snow sublimation rate, 24-hour total",230959526 ,Meters / 100000.000000
SNODAS_20061105.tar,2006-11-05,"Modeled snow layer thickness, total of snow layers",230954078 ,Meters / 1000.000000
SNODAS_20061105.tar,2006-11-05,"Modeled melt rate, bottom of snow layers, 24-hour total",230959288 ,Meters / 100000.000000
SNODAS_20061016.tar,2006-10-16,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",228580349 ,Kelvins
SNODAS_20061016.tar,2006-10-16,"Non-snow accumulation, 24-hour total",228580238 ,Kilograms per square meter / 10.000000
SNODAS_20061016.tar,2006-10-16,"Snow accumulation, 24-hour total",228580148 ,Kilograms per square meter / 10.000000
SNODAS_20061016.tar,2006-10-16,"Modeled snow layer thickness, total of snow layers",228566690 ,Meters / 1000.000000
SNODAS_20061016.tar,2006-10-16,"Modeled snowpack sublimation rate, 24-hour total",228579897 ,Meters / 100000.000000
SNODAS_20061016.tar,2006-10-16,"Modeled blowing snow sublimation rate, 24-hour total",228580029 ,Meters / 100000.000000
SNODAS_20061016.tar,2006-10-16,"Modeled melt rate, bottom of snow layers, 24-hour total",228579754 ,Meters / 100000.000000
SNODAS_20061016.tar,2006-10-16,"Modeled snow water equivalent, total of snow layers",228566230 ,Meters / 1000.000000
SNODAS_20070223.tar,2007-02-23,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",244618528 ,Kelvins
SNODAS_20070223.tar,2007-02-23,"Modeled snow water equivalent, total of snow layers",244611892 ,Meters / 1000.000000
SNODAS_20070223.tar,2007-02-23,"Modeled snowpack sublimation rate, 24-hour total",244618518 ,Meters / 100000.000000
SNODAS_20070223.tar,2007-02-23,"Snow accumulation, 24-hour total",244618520 ,Kilograms per square meter / 10.000000
SNODAS_20070223.tar,2007-02-23,"Modeled blowing snow sublimation rate, 24-hour total",244618519 ,Meters / 100000.000000
SNODAS_20070223.tar,2007-02-23,"Non-snow accumulation, 24-hour total",244618527 ,Kilograms per square meter / 10.000000
SNODAS_20070223.tar,2007-02-23,"Modeled melt rate, bottom of snow layers, 24-hour total",244618356 ,Meters / 100000.000000
SNODAS_20070223.tar,2007-02-23,"Modeled snow layer thickness, total of snow layers",244611984 ,Meters / 1000.000000
SNODAS_20061012.tar,2006-10-12,"Modeled snowpack sublimation rate, 24-hour total",227996149 ,Meters / 100000.000000
SNODAS_20061012.tar,2006-10-12,"Modeled snow water equivalent, total of snow layers",227988560 ,Meters / 1000.000000
SNODAS_20061012.tar,2006-10-12,"Modeled blowing snow sublimation rate, 24-hour total",227996150 ,Meters / 100000.000000
SNODAS_20061012.tar,2006-10-12,"Non-snow accumulation, 24-hour total",227994044 ,Kilograms per square meter / 10.000000
SNODAS_20061012.tar,2006-10-12,"Modeled snow layer thickness, total of snow layers",227988628 ,Meters / 1000.000000
SNODAS_20061012.tar,2006-10-12,"Snow accumulation, 24-hour total",227996151 ,Kilograms per square meter / 10.000000
SNODAS_20061012.tar,2006-10-12,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",227996301 ,Kelvins
SNODAS_20061012.tar,2006-10-12,"Modeled melt rate, bottom of snow layers, 24-hour total",227996026 ,Meters / 100000.000000
SNODAS_20070514.tar,2007-05-14,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",254291744 ,Kelvins
SNODAS_20070514.tar,2007-05-14,"Modeled snow water equivalent, total of snow layers",254281212 ,Meters / 1000.000000
SNODAS_20070514.tar,2007-05-14,"Modeled blowing snow sublimation rate, 24-hour total",254302415 ,Meters / 100000.000000
SNODAS_20070514.tar,2007-05-14,"Non-snow accumulation, 24-hour total",254290754 ,Kilograms per square meter / 10.000000
SNODAS_20070514.tar,2007-05-14,"Modeled melt rate, bottom of snow layers, 24-hour total",254302286 ,Meters / 100000.000000
SNODAS_20070514.tar,2007-05-14,"Modeled snowpack sublimation rate, 24-hour total",254302328 ,Meters / 100000.000000
SNODAS_20070514.tar,2007-05-14,"Modeled snow layer thickness, total of snow layers",254281300 ,Meters / 1000.000000
SNODAS_20070514.tar,2007-05-14,"Snow accumulation, 24-hour total",254289937 ,Kilograms per square meter / 10.000000
SNODAS_20061130.tar,2006-11-30,"Modeled blowing snow sublimation rate, 24-hour total",234242881 ,Meters / 100000.000000
SNODAS_20061130.tar,2006-11-30,"Modeled melt rate, bottom of snow layers, 24-hour total",234242637 ,Meters / 100000.000000
SNODAS_20061130.tar,2006-11-30,"Non-snow accumulation, 24-hour total",234243165 ,Kilograms per square meter / 10.000000
SNODAS_20061130.tar,2006-11-30,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",234243357 ,Kelvins
SNODAS_20061130.tar,2006-11-30,"Modeled snow layer thickness, total of snow layers",234235729 ,Meters / 1000.000000
SNODAS_20061130.tar,2006-11-30,"Modeled snowpack sublimation rate, 24-hour total",234242781 ,Meters / 100000.000000
SNODAS_20061130.tar,2006-11-30,"Snow accumulation, 24-hour total",234242995 ,Kilograms per square meter / 10.000000
SNODAS_20061130.tar,2006-11-30,"Modeled snow water equivalent, total of snow layers",234235558 ,Meters / 1000.000000
SNODAS_20070103.tar,2007-01-03,"Non-snow accumulation, 24-hour total",238355469 ,Kilograms per square meter / 10.000000
SNODAS_20070103.tar,2007-01-03,"Modeled snowpack sublimation rate, 24-hour total",238356785 ,Meters / 100000.000000
SNODAS_20070103.tar,2007-01-03,"Modeled melt rate, bottom of snow layers, 24-hour total",238356784 ,Meters / 100000.000000
SNODAS_20070103.tar,2007-01-03,"Modeled snow water equivalent, total of snow layers",238351768 ,Meters / 1000.000000
SNODAS_20070103.tar,2007-01-03,"Snow accumulation, 24-hour total",238355464 ,Kilograms per square meter / 10.000000
SNODAS_20070103.tar,2007-01-03,"Modeled average temperature, SWE-weighted average of snow layers, 24-hour average",238355475 ,Kelvins
SNODAS_20070103.tar,2007-01-03,"Modeled snow layer thickness, total of snow layers",238351832 ,Meters / 1000.000000
SNODAS_20070103.tar,2007-01-03,"Modeled blowing snow sublimation rate, 24-hour total",238355461 ,Meters / 100000.000000
